id,servicetypeid,employeeid,sensordevid,servicedat,servicecost,durationminutes,servicequality
100536,1019,1441,1015,"2023-05-18",99,67,5
100537,1003,1022,1015,"2023-06-01",195,82,5
100538,1020,1181,1015,"2023-09-03",153,91,5
100539,1010,1110,1015,"2023-09-04",120,56,5
100540,1001,1281,1015,"2023-09-08",246,98,5
100541,1008,1426,1015,"2023-10-09",247,143,3
100542,1017,1311,1015,"2023-10-22",138,54,5
100543,1019,1045,1015,"2024-02-11",99,70,5
100544,1005,1096,1015,"2024-04-02",143,93,5
100545,1015,1369,1015,"2024-04-07",267,81,5
100546,1005,1111,1015,"2024-07-03",204,76,2
100547,1009,1270,1015,"2024-07-04",192,88,4
100548,1005,1311,1015,"2024-08-24",245,69,4
100549,1023,1231,1015,"2024-09-18",185,106,4
100550,1004,1438,1015,"2024-09-22",117,55,4
100551,1022,1218,1015,"2024-10-12",240,112,3
100552,1021,1421,1015,"2024-10-18",149,94,5
100553,1002,1421,1015,"2024-12-15",85,78,5
100554,1015,1047,1016,"2023-02-20",228,133,1
100555,1020,1478,1016,"2023-03-15",214,82,1
100556,1005,1139,1016,"2023-03-25",152,55,5
100557,1009,1139,1016,"2023-04-26",186,90,1
100558,1015,1401,1016,"2023-06-28",241,101,3
100559,1022,1011,1016,"2023-07-03",227,64,4
100560,1003,1331,1016,"2023-07-30",187,90,1
100561,1022,1096,1016,"2023-08-21",193,118,3
100562,1017,1159,1016,"2023-09-26",218,133,5
100563,1015,1287,1016,"2023-10-19",203,78,5
100564,1018,1259,1016,"2023-11-20",180,56,3
100565,1021,1291,1016,"2023-11-21",82,88,3
100566,1010,1184,1016,"2024-01-02",245,139,4
100567,1018,1311,1016,"2024-02-20",202,84,3
100568,1004,1075,1016,"2024-02-27",104,101,5
100569,1012,1463,1016,"2024-02-28",195,165,4
100570,1004,1370,1016,"2024-03-05",131,62,3
100571,1015,1480,1016,"2024-03-18",107,82,4
100572,1019,1143,1016,"2024-03-21",94,74,5
100573,1024,1224,1016,"2024-04-01",194,165,5
100574,1002,1094,1016,"2024-06-06",167,48,5
100575,1006,1154,1016,"2024-06-16",191,105,5
100576,1005,1139,1016,"2024-06-23",143,86,4
100577,1009,1218,1016,"2024-07-28",176,132,4
100578,1013,1237,1016,"2024-08-08",231,62,3
100579,1023,1476,1016,"2024-09-14",81,105,1
100580,1008,1024,1016,"2024-10-12",157,92,5
100581,1023,1467,1016,"2024-11-17",115,99,3
100582,1020,1307,1016,"2024-11-25",164,87,5
100583,1020,1009,1016,"2024-11-29",230,144,2
100584,1005,1356,1016,"2024-12-15",192,88,5
100585,1021,1255,1017,"2023-01-24",113,98,4
100586,1004,1414,1017,"2023-02-17",184,69,4
100587,1013,1401,1017,"2023-04-10",300,120,2
100588,1004,1120,1017,"2023-04-24",187,116,4
100589,1015,1287,1017,"2023-05-25",285,163,4
100590,1012,1324,1017,"2023-07-01",267,71,4
100591,1005,1155,1017,"2023-07-19",227,150,3
100592,1019,1328,1017,"2023-08-10",127,74,3
100593,1015,1054,1017,"2023-08-28",220,173,4
100594,1011,1389,1017,"2023-09-08",157,69,4
100595,1010,1139,1017,"2023-09-16",207,102,2
100596,1021,1094,1017,"2023-09-18",179,55,4
100597,1019,1027,1017,"2023-11-17",90,74,4
100598,1005,1124,1017,"2024-02-09",245,150,3
100599,1003,1446,1017,"2024-04-06",145,80,5
100600,1023,1288,1017,"2024-05-17",80,49,5
100601,1002,1254,1017,"2024-05-22",176,112,4
100602,1023,1164,1017,"2024-05-25",108,89,4
100603,1006,1301,1017,"2024-06-16",101,53,3
100604,1016,1215,1017,"2024-07-20",236,143,5
100605,1015,1137,1017,"2024-07-21",187,175,4
100606,1022,1218,1017,"2024-08-16",124,79,4
100607,1002,1008,1017,"2024-09-10",155,109,5
100608,1022,1071,1017,"2024-11-01",216,131,4
100609,1011,1022,1017,"2024-11-09",174,63,4
100610,1018,1115,1017,"2024-12-22",226,106,5
100611,1018,1148,1018,"2023-01-09",243,92,4
100612,1017,1113,1018,"2023-02-02",246,69,1
100613,1013,1049,1018,"2023-03-15",165,142,5
100614,1002,1060,1018,"2023-03-17",92,67,3
100615,1015,1357,1018,"2023-03-26",273,100,4
100616,1009,1057,1018,"2023-04-02",122,67,4
100617,1017,1310,1018,"2023-04-19",188,143,5
100618,1003,1253,1018,"2023-04-26",141,90,5
100619,1008,1425,1018,"2023-05-01",207,143,3
100620,1023,1094,1018,"2023-06-02",169,52,1
100621,1016,1412,1018,"2023-06-09",243,122,4
100622,1021,1250,1018,"2023-07-12",158,48,3
100623,1004,1094,1018,"2023-07-21",141,107,5
100624,1002,1061,1018,"2023-08-22",113,85,4
100625,1008,1413,1018,"2023-08-23",186,126,4
100626,1024,1426,1018,"2023-08-26",163,121,5
100627,1021,1424,1018,"2023-10-06",194,51,4
100628,1007,1246,1018,"2023-11-21",246,71,5
100629,1010,1259,1018,"2023-11-22",191,56,5
100630,1001,1267,1018,"2024-01-23",140,108,5
100631,1005,1306,1018,"2024-02-02",234,90,5
100632,1001,1059,1018,"2024-02-08",146,101,4
100633,1013,1385,1018,"2024-04-10",258,141,4
100634,1009,1418,1018,"2024-04-30",207,96,3
100635,1021,1301,1018,"2024-05-17",122,116,3
100636,1009,1356,1018,"2024-05-31",235,64,4
100637,1010,1267,1018,"2024-06-19",194,120,4
100638,1004,1120,1018,"2024-06-21",143,62,3
100639,1015,1368,1018,"2024-06-28",127,92,4
100640,1020,1234,1018,"2024-07-05",155,118,3
100641,1024,1237,1018,"2024-07-13",127,156,4
100642,1011,1309,1018,"2024-09-06",148,81,4
100643,1020,1009,1018,"2024-09-23",235,154,5
100644,1024,1360,1018,"2024-09-28",230,159,1
100645,1020,1112,1018,"2024-10-02",287,164,5
100646,1017,1418,1018,"2024-10-10",202,114,3
100647,1004,1424,1018,"2024-11-10",197,76,5
100648,1020,1304,1018,"2024-11-22",134,77,5
100649,1024,1369,1018,"2024-12-21",180,151,3
100650,1021,1133,1019,"2023-01-08",114,65,2
100651,1024,1062,1019,"2023-01-27",276,160,4
100652,1006,1427,1019,"2023-02-06",93,116,3
100653,1017,1394,1019,"2023-03-24",219,80,5
100654,1018,1068,1019,"2023-03-28",217,99,5
100655,1004,1046,1019,"2023-04-03",81,77,5
100656,1017,1451,1019,"2023-04-06",214,146,4
100657,1023,1153,1019,"2023-05-20",117,102,4
100658,1012,1201,1019,"2023-06-03",288,125,4
100659,1006,1256,1019,"2023-06-16",96,65,5
100660,1006,1438,1019,"2023-06-23",170,64,5
100661,1013,1480,1019,"2023-08-08",260,138,3
100662,1016,1406,1019,"2023-08-13",211,59,3
100663,1010,1151,1019,"2023-09-04",167,116,4
100664,1006,1290,1019,"2023-09-24",131,56,4
100665,1005,1128,1019,"2023-10-01",212,87,5
100666,1014,1458,1019,"2023-10-27",186,80,5
100667,1020,1411,1019,"2023-11-20",257,177,4
100668,1017,1246,1019,"2023-11-22",217,64,5
100669,1019,1295,1019,"2024-01-11",195,84,5
100670,1007,1215,1019,"2024-01-26",169,91,4
100671,1020,1480,1019,"2024-02-06",237,128,4
100672,1016,1453,1019,"2024-02-14",174,137,4
100673,1018,1306,1019,"2024-02-15",138,145,4
100674,1013,1220,1019,"2024-03-22",109,71,4
100675,1020,1360,1019,"2024-03-30",118,133,3
100676,1019,1226,1019,"2024-03-31",139,74,5
100677,1017,1277,1019,"2024-04-24",150,118,4
100678,1009,1096,1019,"2024-05-05",138,95,1
100679,1009,1306,1019,"2024-05-09",142,86,3
100680,1009,1377,1019,"2024-05-19",127,110,4
100681,1021,1266,1019,"2024-06-07",181,114,4
100682,1012,1322,1019,"2024-06-15",102,130,3
100683,1006,1016,1019,"2024-06-17",80,118,4
100684,1006,1334,1019,"2024-06-21",107,97,1
100685,1004,1163,1019,"2024-07-01",158,77,4
100686,1013,1368,1019,"2024-07-10",113,168,3
100687,1007,1396,1019,"2024-08-21",238,132,5
100688,1014,1189,1019,"2024-09-03",102,66,3
100689,1017,1259,1019,"2024-10-19",211,66,4
100690,1005,1356,1019,"2024-11-01",137,74,5
100691,1024,1197,1020,"2023-01-16",265,137,5
100692,1016,1116,1020,"2023-04-12",170,83,3
100693,1023,1060,1020,"2023-04-21",194,47,3
100694,1020,1369,1020,"2023-05-08",248,111,3
100695,1010,1058,1020,"2023-06-23",186,119,3
100696,1023,1465,1020,"2023-07-19",179,64,4
100697,1022,1356,1020,"2023-08-05",194,67,4
100698,1009,1443,1020,"2023-08-31",122,134,4
100699,1007,1139,1020,"2023-09-04",234,70,4
100700,1015,1463,1020,"2023-09-24",191,65,5
100701,1003,1142,1020,"2023-10-03",137,67,4
100702,1008,1369,1020,"2023-10-18",199,120,1
100703,1013,1411,1020,"2023-11-28",182,73,3
100704,1023,1192,1020,"2023-12-17",186,78,4
100705,1009,1356,1020,"2023-12-21",213,125,4
100706,1023,1288,1020,"2023-12-30",196,73,5
100707,1012,1359,1020,"2024-01-12",224,161,4
100708,1020,1062,1020,"2024-01-14",212,81,5
100709,1015,1202,1020,"2024-03-15",140,106,4
100710,1017,1282,1020,"2024-03-19",204,142,5
100711,1011,1331,1020,"2024-04-17",110,80,3
100712,1012,1048,1020,"2024-05-20",132,133,4
100713,1003,1034,1020,"2024-05-27",163,64,5
100714,1008,1426,1020,"2024-06-21",203,136,1
100715,1001,1278,1020,"2024-06-28",141,77,5
100716,1001,1155,1020,"2024-07-13",176,102,4
100717,1004,1370,1020,"2024-07-25",113,66,3
100718,1007,1277,1020,"2024-07-26",137,79,4
100719,1017,1139,1020,"2024-09-01",249,137,4
100720,1016,1128,1020,"2024-09-14",241,128,4
100721,1020,1413,1020,"2024-10-18",133,175,4
100722,1009,1396,1020,"2024-11-13",227,97,3
100723,1012,1369,1020,"2024-11-19",158,180,3
100724,1010,1277,1020,"2024-12-10",209,125,3
100725,1011,1439,1021,"2023-01-10",151,65,5
100726,1023,1249,1021,"2023-03-02",153,89,3
100727,1023,1094,1021,"2023-03-17",189,60,3
100728,1002,1156,1021,"2023-03-19",92,72,5
100729,1011,1403,1021,"2023-04-19",179,81,3
100730,1017,1451,1021,"2023-04-23",121,61,3
100731,1001,1371,1021,"2023-04-28",142,58,5
100732,1024,1048,1021,"2023-05-20",285,109,2
100733,1015,1480,1021,"2023-06-05",173,151,1
100734,1003,1440,1021,"2023-06-27",112,80,4
100735,1007,1356,1021,"2023-07-13",193,74,4
100736,1018,1058,1021,"2023-07-18",212,80,4
100737,1015,1234,1021,"2023-08-01",299,111,5
100738,1006,1154,1021,"2023-08-02",146,46,3
100739,1022,1069,1021,"2023-09-02",192,142,3
100740,1019,1189,1021,"2023-10-19",134,90,3
100741,1022,1115,1021,"2023-10-27",236,101,5
100742,1019,1284,1021,"2023-11-03",103,77,5
100743,1002,1094,1021,"2023-11-26",182,110,2
100744,1016,1276,1021,"2023-11-29",243,148,5
100745,1006,1334,1021,"2024-01-06",167,103,3
100746,1023,1338,1021,"2024-02-03",94,78,4
100747,1002,1193,1021,"2024-02-12",182,85,5
100748,1002,1003,1021,"2024-02-13",169,78,4
100749,1002,1326,1021,"2024-03-16",89,115,2
100750,1016,1149,1021,"2024-03-23",188,73,1
100751,1011,1126,1021,"2024-03-25",120,83,5
100752,1003,1170,1021,"2024-04-14",196,67,3
100753,1015,1100,1021,"2024-05-07",130,177,5
100754,1021,1338,1021,"2024-06-10",85,106,5
100755,1023,1416,1021,"2024-06-17",191,80,5
100756,1018,1408,1021,"2024-06-20",152,56,5
100757,1011,1329,1021,"2024-06-28",94,76,4
100758,1007,1111,1021,"2024-07-05",237,90,4
100759,1002,1370,1021,"2024-07-16",154,57,5
100760,1021,1164,1021,"2024-08-01",110,79,5
100761,1016,1356,1021,"2024-08-03",228,76,5
100762,1014,1315,1021,"2024-08-19",125,74,4
100763,1021,1476,1021,"2024-09-06",109,57,3
100764,1011,1329,1021,"2024-09-12",145,87,4
100765,1022,1444,1021,"2024-09-24",158,110,3
100766,1002,1467,1021,"2024-09-27",97,111,5
100767,1008,1237,1021,"2024-10-17",164,131,3
100768,1006,1093,1021,"2024-10-24",168,65,5
100769,1005,1373,1021,"2024-11-07",144,107,3
100770,1010,1270,1021,"2024-11-20",185,94,4
100771,1011,1365,1021,"2024-12-08",167,66,4
100772,1018,1215,1021,"2024-12-15",210,91,5
100773,1016,1109,1022,"2023-01-24",144,58,2
100774,1008,1035,1022,"2023-02-24",297,110,4
100775,1007,1356,1022,"2023-03-11",159,60,5
100776,1007,1139,1022,"2023-04-13",192,106,4
100777,1002,1164,1022,"2023-04-22",83,49,5
100778,1014,1365,1022,"2023-05-04",159,89,5
100779,1009,1150,1022,"2023-05-11",236,130,3
100780,1007,1378,1022,"2023-05-26",199,94,4
100781,1020,1303,1022,"2023-06-05",178,106,4
100782,1002,1002,1022,"2023-06-26",146,62,5
100783,1012,1463,1022,"2023-07-11",293,121,5
100784,1018,1418,1022,"2023-07-14",179,50,4
100785,1014,1434,1022,"2023-07-23",145,72,5
100786,1001,1159,1022,"2023-08-03",187,60,4
100787,1010,1443,1022,"2023-08-16",189,86,5
100788,1002,1061,1022,"2023-09-06",103,62,5
100789,1003,1309,1022,"2023-09-22",179,79,5
100790,1017,1070,1022,"2023-10-03",125,73,2
100791,1023,1326,1022,"2023-10-29",173,46,4
100792,1018,1149,1022,"2023-11-05",207,103,5
100793,1001,1318,1022,"2023-11-07",128,92,4
100794,1003,1365,1022,"2023-11-11",140,62,4
100795,1007,1356,1022,"2023-11-19",184,98,3
100796,1016,1155,1022,"2023-12-10",218,148,1
100797,1016,1059,1022,"2023-12-23",170,108,3
100798,1017,1149,1022,"2023-12-26",241,99,5
100799,1017,1124,1022,"2024-02-12",130,145,1
100800,1011,1331,1022,"2024-03-27",128,66,4
100801,1018,1149,1022,"2024-04-02",148,80,5
100802,1014,1207,1022,"2024-04-09",164,63,4
100803,1018,1059,1022,"2024-04-12",241,138,5
100804,1004,1164,1022,"2024-05-12",100,108,5
100805,1022,1472,1022,"2024-05-13",135,57,4
100806,1010,1111,1022,"2024-05-24",152,112,5
100807,1011,1309,1022,"2024-05-25",183,66,5
100808,1010,1119,1022,"2024-07-08",184,55,5
100809,1003,1355,1022,"2024-07-13",179,75,4
100810,1001,1311,1022,"2024-07-26",239,85,3
100811,1014,1458,1022,"2024-08-02",110,62,5
100812,1006,1266,1022,"2024-08-25",149,91,5
100813,1004,1008,1022,"2024-09-17",159,91,3
100814,1021,1075,1022,"2024-10-06",164,113,3
100815,1018,1356,1022,"2024-10-28",159,128,5
100816,1023,1093,1022,"2024-11-16",92,111,4
100817,1009,1139,1022,"2024-11-27",165,54,5
100818,1006,1016,1022,"2024-11-30",153,94,5
100819,1007,1149,1022,"2024-12-07",138,51,1
100820,1005,1096,1022,"2024-12-22",239,131,5
100821,1020,1307,1023,"2023-02-07",279,145,4
100822,1008,1197,1023,"2023-02-21",240,111,4
100823,1002,1427,1023,"2023-02-25",199,90,2
100824,1004,1298,1023,"2023-03-26",177,100,3
100825,1014,1189,1023,"2023-03-27",162,77,5
100826,1004,1326,1023,"2023-05-20",137,95,4
100827,1010,1418,1023,"2023-05-28",124,116,5
100828,1004,1162,1023,"2023-06-14",107,85,5
100829,1012,1479,1023,"2023-06-28",242,133,1
100830,1013,1307,1023,"2023-07-06",191,79,5
100831,1021,1133,1023,"2023-07-26",109,77,3
100832,1019,1205,1023,"2023-08-17",162,89,4
100833,1004,1337,1023,"2023-10-27",102,107,3
100834,1007,1278,1023,"2023-11-27",144,126,4
100835,1007,1306,1023,"2024-02-10",217,60,3
100836,1007,1218,1023,"2024-02-14",209,105,4
100837,1018,1152,1023,"2024-02-20",122,131,3
100838,1013,1211,1023,"2024-03-16",234,65,4
100839,1022,1373,1023,"2024-03-17",176,69,5
100840,1008,1479,1023,"2024-03-24",252,133,4
100841,1001,1377,1023,"2024-04-13",157,66,5
100842,1024,1048,1023,"2024-05-08",240,111,5
100843,1015,1137,1023,"2024-05-15",295,77,4
100844,1024,1401,1023,"2024-05-29",246,85,4
100845,1017,1184,1023,"2024-07-07",230,91,4
100846,1015,1368,1023,"2024-07-26",208,106,5
100847,1013,1411,1023,"2024-07-27",106,158,5
100848,1001,1412,1023,"2024-08-30",157,106,4
100849,1024,1287,1023,"2024-09-08",139,156,3
100850,1020,1477,1023,"2024-09-26",113,91,1
100851,1004,1231,1023,"2024-10-01",81,88,4
100852,1014,1390,1023,"2024-10-10",92,70,4
100853,1008,1426,1023,"2024-11-01",292,93,4
100854,1012,1038,1023,"2024-11-17",196,134,1
100855,1004,1046,1023,"2024-12-22",116,70,3
100856,1006,1332,1024,"2023-01-12",125,83,5
100857,1004,1437,1024,"2023-01-14",112,94,3
100858,1014,1022,1024,"2023-02-02",161,90,4
100859,1022,1215,1024,"2023-02-04",155,61,3
100860,1009,1155,1024,"2023-02-21",226,80,5
100861,1016,1418,1024,"2023-03-12",204,107,4
100862,1014,1457,1024,"2023-03-20",177,85,4
100863,1007,1378,1024,"2023-03-24",154,105,1
100864,1019,1312,1024,"2023-05-16",110,70,4
100865,1004,1106,1024,"2023-05-28",173,48,3
100866,1007,1356,1024,"2023-06-01",225,88,5
100867,1005,1139,1024,"2023-06-27",147,66,5
100868,1004,1428,1024,"2023-07-04",109,74,4
100869,1018,1350,1024,"2023-07-29",154,114,3
100870,1002,1336,1024,"2023-08-16",103,94,4
100871,1004,1162,1024,"2023-08-26",84,97,3
100872,1016,1184,1024,"2023-09-11",225,78,3
100873,1012,1479,1024,"2023-09-20",152,68,5
100874,1006,1256,1024,"2023-10-03",168,86,3
100875,1006,1250,1024,"2023-10-09",131,50,5
100876,1024,1322,1024,"2023-10-23",256,180,3
100877,1020,1348,1024,"2023-11-01",264,172,3
100878,1023,1086,1024,"2023-12-25",137,103,3
100879,1003,1142,1024,"2023-12-30",156,77,4
100880,1023,1386,1024,"2024-01-08",177,51,5
100881,1009,1306,1024,"2024-01-19",193,109,5
100882,1022,1096,1024,"2024-02-04",156,109,3
100883,1006,1438,1024,"2024-02-12",94,68,3
100884,1017,1380,1024,"2024-02-18",154,100,5
100885,1022,1267,1024,"2024-03-15",171,108,5
100886,1019,1436,1024,"2024-04-04",191,65,3
100887,1015,1112,1024,"2024-05-24",280,117,4
100888,1008,1359,1024,"2024-05-27",286,161,1
100889,1005,1218,1024,"2024-06-07",131,148,5
100890,1019,1365,1024,"2024-07-03",200,64,4
100891,1009,1111,1024,"2024-08-17",227,89,5
100892,1006,1154,1024,"2024-10-02",95,61,1
100893,1006,1266,1024,"2024-10-29",81,103,5
100894,1018,1013,1024,"2024-11-03",246,80,5
100895,1004,1326,1024,"2024-11-12",90,45,5
100896,1014,1458,1024,"2024-11-22",194,86,4
100897,1004,1467,1024,"2024-12-03",124,49,4
100898,1010,1418,1024,"2024-12-28",196,92,1
100899,1002,1072,1025,"2023-01-26",117,105,5
100900,1023,1298,1025,"2023-02-18",147,71,4
100901,1012,1431,1025,"2023-03-08",122,121,3
100902,1024,1287,1025,"2023-05-03",209,137,3
100903,1015,1369,1025,"2023-05-20",133,138,5
100904,1002,1133,1025,"2023-08-08",193,74,3
100905,1022,1011,1025,"2023-08-22",150,53,4
100906,1009,1151,1025,"2023-09-10",226,102,5
100907,1023,1438,1025,"2023-10-16",107,46,5
100908,1009,1059,1025,"2023-10-21",198,88,5
100909,1009,1096,1025,"2023-10-23",205,93,4
100910,1024,1213,1025,"2023-11-29",184,166,5
100911,1006,1016,1025,"2023-11-30",162,62,5
100912,1017,1380,1025,"2023-12-17",205,109,3
100913,1014,1034,1025,"2024-03-08",196,76,5
100914,1014,1021,1025,"2024-03-17",116,78,5
100915,1013,1090,1025,"2024-03-27",171,167,5
100916,1006,1133,1025,"2024-04-09",153,94,4
100917,1010,1218,1025,"2024-04-17",200,140,5
100918,1010,1155,1025,"2024-05-28",215,107,3
100919,1006,1301,1025,"2024-06-11",102,59,4
100920,1020,1048,1025,"2024-06-14",213,124,5
100921,1018,1123,1025,"2024-06-23",168,93,2
100922,1002,1120,1025,"2024-08-01",178,57,3
100923,1013,1417,1025,"2024-08-14",133,86,3
100924,1012,1426,1025,"2024-09-06",129,60,4
100925,1014,1045,1025,"2024-12-24",132,74,3
100926,1020,1397,1026,"2023-01-04",243,125,5
100927,1009,1216,1026,"2023-03-28",156,140,3
100928,1017,1124,1026,"2023-04-02",138,89,5
100929,1011,1020,1026,"2023-04-25",106,60,4
100930,1012,1048,1026,"2023-05-06",122,114,5
100931,1014,1253,1026,"2023-05-19",132,86,4
100932,1017,1317,1026,"2023-06-01",153,61,3
100933,1016,1317,1026,"2023-06-11",144,108,5
100934,1008,1222,1026,"2023-07-31",136,170,3
100935,1003,1205,1026,"2023-08-01",140,65,5
100936,1023,1254,1026,"2023-08-13",138,107,5
100937,1004,1336,1026,"2023-08-22",139,66,5
100938,1015,1176,1026,"2023-09-07",230,73,4
100939,1021,1061,1026,"2023-09-09",181,83,5
100940,1006,1256,1026,"2023-12-15",159,76,5
100941,1009,1159,1026,"2024-02-12",173,138,5
100942,1003,1179,1026,"2024-02-25",159,82,4
100943,1005,1373,1026,"2024-03-22",244,64,5
100944,1013,1050,1026,"2024-05-04",213,82,5
100945,1022,1111,1026,"2024-05-29",217,91,4
100946,1020,1062,1026,"2024-06-08",248,175,3
100947,1019,1446,1026,"2024-08-01",108,81,5
100948,1011,1331,1026,"2024-08-18",147,66,5
100949,1024,1480,1026,"2024-08-22",273,98,2
100950,1003,1243,1026,"2024-09-30",101,78,5
100951,1018,1215,1026,"2024-12-05",135,97,1
100952,1024,1369,1026,"2024-12-20",191,74,3
100953,1021,1105,1027,"2023-04-15",97,46,4
100954,1015,1463,1027,"2023-04-23",268,115,1
100955,1012,1417,1027,"2023-05-20",216,174,3
100956,1005,1278,1027,"2023-05-29",166,108,5
100957,1001,1183,1027,"2023-06-12",167,104,5
100958,1023,1164,1027,"2023-07-06",171,109,5
100959,1024,1048,1027,"2023-09-03",245,121,3
100960,1018,1350,1027,"2023-10-11",140,68,3
100961,1003,1458,1027,"2023-10-18",186,84,4
100962,1001,1311,1027,"2023-10-22",142,81,4
100963,1010,1380,1027,"2023-11-01",199,128,5
100964,1021,1002,1027,"2023-11-02",140,103,5
100965,1020,1220,1027,"2023-11-05",207,105,2
100966,1022,1031,1027,"2023-12-07",197,143,3
100967,1024,1417,1027,"2024-01-06",221,134,4
100968,1004,1230,1027,"2024-02-25",183,48,4
100969,1020,1038,1027,"2024-03-06",300,95,5
100970,1015,1227,1027,"2024-04-04",103,154,4
100971,1006,1120,1027,"2024-05-04",164,102,4
100972,1022,1396,1027,"2024-05-29",180,112,4
100973,1006,1075,1027,"2024-06-28",98,64,3
100974,1015,1368,1027,"2024-07-08",297,109,5
100975,1017,1124,1027,"2024-11-07",173,123,3
100976,1014,1189,1027,"2024-12-13",186,86,4
100977,1003,1439,1028,"2023-01-14",140,74,3
100978,1001,1148,1028,"2023-02-02",206,136,4
100979,1020,1009,1028,"2023-03-12",272,61,3
100980,1006,1094,1028,"2023-04-25",147,58,5
100981,1014,1239,1028,"2023-06-29",122,66,4
100982,1002,1164,1028,"2023-07-23",156,60,3
100983,1014,1449,1028,"2023-07-29",106,72,4
100984,1010,1128,1028,"2023-08-07",184,87,4
100985,1022,1149,1028,"2023-08-19",229,138,2
100986,1006,1061,1028,"2023-09-05",115,52,5
100987,1020,1181,1028,"2023-09-13",167,82,5
100988,1024,1136,1028,"2023-10-06",256,110,5
100989,1014,1365,1028,"2023-10-25",188,73,4
100990,1023,1165,1028,"2023-10-29",93,49,5
100991,1005,1012,1028,"2023-11-15",247,69,4
100992,1007,1306,1028,"2023-12-05",219,84,5
100993,1020,1368,1028,"2023-12-09",100,125,3
100994,1011,1253,1028,"2024-01-02",145,72,3
100995,1019,1450,1028,"2024-02-14",98,77,5
100996,1023,1338,1028,"2024-02-23",95,117,5
100997,1018,1218,1028,"2024-04-19",222,57,4
100998,1021,1254,1028,"2024-05-11",90,103,3
100999,1023,1154,1028,"2024-05-24",102,115,5
101000,1022,1149,1028,"2024-05-25",219,63,5
101001,1012,1385,1028,"2024-06-17",288,84,4
101002,1019,1329,1028,"2024-06-19",120,75,5
101003,1016,1311,1028,"2024-07-01",124,54,5
101004,1010,1059,1028,"2024-07-22",223,65,5
101005,1001,1149,1028,"2024-08-05",179,59,4
101006,1015,1038,1028,"2024-08-11",220,176,1
101007,1005,1373,1028,"2024-08-23",153,51,4
101008,1006,1093,1028,"2024-09-18",138,66,3
101009,1008,1100,1028,"2024-09-28",129,123,4
101010,1023,1154,1028,"2024-11-03",134,88,3
101011,1008,1417,1028,"2024-11-05",202,101,4
101012,1013,1138,1028,"2024-11-19",295,65,5
101013,1024,1224,1028,"2024-12-09",136,156,5
