id,cityid,observedat,tempdaymin,tempdaymax,tempdayavg,precipmm,pressure,windspeed,windgusts
10324,1001,"2023-11-20",6.6,12.6,10.5,5.8,1007.5,5.4,15.0
10325,1001,"2023-11-21",5.8,10.3,8.5,0.0,1017.9,3.4,11.1
10326,1001,"2023-11-22",3.3,10.9,6.2,0.4,1027.9,4.1,10.0
10327,1001,"2023-11-23",10.3,13.5,12.1,0.1,1018.8,8.8,21.1
10328,1001,"2023-11-24",5.7,9.5,7.0,3.6,1012.0,9.1,21.9
10329,1001,"2023-11-25",3.1,8.5,5.9,3.7,1013.3,5.1,15.0
10330,1001,"2023-11-26",2.4,8.3,5.9,3.1,1014.0,2.6,8.3
10331,1001,"2023-11-27",3.3,6.2,4.8,12.0,998.8,5.6,13.1
10332,1001,"2023-11-28",1.5,4.6,3.0,9.2,1005.1,5.1,13.1
10333,1001,"2023-11-29",0.4,5.0,2.9,5.5,1001.7,4.5,18.1
10334,1001,"2023-11-30",-1.1,4.8,1.2,0.0,1002.2,1.6,3.9
10335,1001,"2023-12-01",-3.5,1.9,-0.7,0.0,1007.8,2.7,6.1
10336,1001,"2023-12-02",-4.4,2.6,-0.8,0.9,1013.7,2.3,6.1
10337,1001,"2023-12-03",-0.9,1.7,0.6,3.3,1017.4,5.1,11.3
10338,1001,"2023-12-04",0.8,3.0,1.9,2.2,1005.5,6.0,10.3
10339,1001,"2023-12-05",1.7,2.1,1.9,0.1,1003.7,4.2,9.8
10340,1001,"2023-12-06",-2.1,6.8,2.6,0.5,1014.7,1.9,6.9
10341,1001,"2023-12-07",-2.1,2.6,0.3,0.0,1016.1,4.5,11.1
10342,1001,"2023-12-08",2.2,8.5,5.0,1.5,1006.6,4.5,10.0
10343,1001,"2023-12-09",5.5,11.5,7.9,8.9,999.5,7.9,16.9
10344,1001,"2023-12-10",8.0,10.9,9.6,8.9,999.1,10.5,23.9
10345,1001,"2023-12-11",7.3,10.9,9.4,1.4,1000.1,8.2,20.0
10346,1001,"2023-12-12",4.5,10.0,8.0,5.2,1001.8,4.1,8.1
10347,1001,"2023-12-13",5.5,8.9,8.0,3.4,998.4,3.3,8.9
10348,1001,"2023-12-14",4.3,6.9,5.6,0.0,1018.3,3.7,8.9
10349,1001,"2023-12-15",7.0,10.0,8.6,0.1,1032.7,4.3,7.7
10350,1001,"2023-12-16",5.6,10.9,8.6,0.0,1037.1,5.9,11.9
10351,1001,"2023-12-17",6.6,10.5,9.1,0.0,1034.2,7.1,13.9
10352,1001,"2023-12-18",7.4,9.6,8.3,0.0,1028.5,7.0,12.9
10353,1001,"2023-12-19",6.6,10.1,8.6,21.6,1017.9,6.3,13.1
10354,1001,"2023-12-20",6.9,10.2,8.7,2.2,1012.3,9.2,16.9
10355,1001,"2023-12-21",6.0,11.5,9.9,4.1,999.2,12.1,26.1
10356,1001,"2023-12-22",6.6,10.8,9.0,5.0,1003.3,11.0,23.1
10357,1001,"2023-12-23",7.6,11.0,10.0,2.9,1007.1,10.8,21.1
10358,1001,"2023-12-24",9.8,12.6,11.5,8.0,1002.5,12.2,23.1
10359,1001,"2023-12-25",9.7,11.9,11.4,8.9,1005.1,8.4,18.9
10360,1001,"2023-12-26",2.6,11.4,8.2,5.8,1012.3,7.4,16.9
10361,1001,"2023-12-27",1.8,10.2,6.7,2.0,1012.9,5.9,16.1
10362,1001,"2023-12-28",9.7,11.3,10.7,0.2,1006.9,11.7,20.0
10363,1001,"2023-12-29",6.5,11.1,9.6,12.5,1005.0,9.1,18.9
10364,1001,"2023-12-30",7.0,9.5,8.3,0.2,1008.9,6.8,13.9
10365,1001,"2023-12-31",7.8,9.5,8.7,4.6,995.2,9.6,16.9
10366,1001,"2024-01-01",5.9,9.2,8.0,6.4,1000.0,8.7,16.9
10367,1001,"2024-01-02",6.7,12.3,10.3,19.0,987.7,10.0,26.9
10368,1001,"2024-01-03",8.2,11.0,9.7,9.6,987.7,9.1,26.1
10369,1001,"2024-01-04",6.5,8.8,7.5,6.0,1000.4,3.1,8.1
10370,1001,"2024-01-05",5.6,8.7,7.1,8.5,996.4,4.4,10.3
10371,1001,"2024-01-06",1.5,5.0,3.8,0.0,1011.2,4.8,10.3
10372,1001,"2024-01-07",-0.4,1.5,0.7,0.0,1024.9,6.6,13.9
10373,1001,"2024-01-08",-2.0,0.2,-0.7,0.0,1032.8,7.9,15.0
10374,1001,"2024-01-09",-4.1,-0.4,-2.2,0.0,1034.0,8.1,13.9
10375,1001,"2024-01-10",-3.7,0.2,-1.8,0.0,1031.1,5.8,11.1
10376,1001,"2024-01-11",-5.0,5.0,-0.2,0.0,1034.4,2.1,8.9
10377,1001,"2024-01-12",2.2,5.9,4.1,0.0,1033.1,2.1,10.0
10378,1001,"2024-01-13",3.2,6.1,4.6,1.3,1022.5,5.1,11.1
10379,1001,"2024-01-14",2.4,6.4,4.4,3.6,1009.2,5.2,11.9
10380,1001,"2024-01-15",0.9,4.2,2.4,2.6,1003.2,6.0,18.1
10381,1001,"2024-01-16",-0.4,3.2,1.1,3.0,1006.6,4.9,11.9
10382,1001,"2024-01-17",-2.0,0.6,-0.7,0.0,993.6,3.3,9.2
10383,1001,"2024-01-18",-3.7,3.6,-0.5,0.1,1001.5,1.9,6.9
10384,1001,"2024-01-19",-1.5,4.8,1.7,0.6,1018.4,4.8,11.9
10385,1001,"2024-01-20",-0.8,2.2,0.5,0.0,1025.8,6.7,11.1
10386,1001,"2024-01-21",-0.3,7.3,3.3,0.3,1016.2,8.9,18.9
10387,1001,"2024-01-22",7.8,11.9,9.7,1.2,1005.6,12.8,23.9
10388,1001,"2024-01-23",6.3,12.1,8.2,5.6,1018.4,9.9,23.9
10389,1001,"2024-01-24",8.7,12.7,10.2,0.0,1018.2,12.3,26.9
10390,1001,"2024-01-25",2.9,10.0,6.8,2.0,1026.6,4.4,11.9
10391,1001,"2024-01-26",3.3,11.5,8.5,3.7,1024.1,8.5,18.9
10392,1001,"2024-01-27",1.0,8.2,3.9,0.0,1034.4,4.3,8.2
10393,1001,"2024-01-28",0.4,8.8,4.0,0.0,1027.6,4.3,8.1
10394,1001,"2024-01-29",2.4,10.4,6.0,0.0,1025.0,3.9,7.2
10395,1001,"2024-01-30",4.3,10.8,7.8,0.9,1026.6,5.6,16.9
10396,1001,"2024-01-31",5.0,8.8,6.6,0.0,1030.3,5.9,16.1
10397,1001,"2024-02-01",4.1,9.2,6.5,3.2,1029.2,5.6,16.9
10398,1001,"2024-02-02",5.6,9.3,7.8,0.0,1026.8,7.6,15.0
10399,1001,"2024-02-03",9.2,11.4,10.2,0.0,1024.3,8.3,16.1
10400,1001,"2024-02-04",8.3,10.8,9.8,3.0,1020.6,8.3,18.1
10401,1001,"2024-02-05",8.8,10.3,9.6,0.0,1017.2,10.9,21.1
10402,1001,"2024-02-06",6.8,12.6,11.0,6.6,1007.4,13.3,23.9
10403,1001,"2024-02-07",2.3,6.8,4.9,3.7,1005.3,2.2,10.8
10404,1001,"2024-02-08",1.0,4.1,2.7,12.8,997.7,3.4,13.1
10405,1001,"2024-02-09",4.9,12.2,10.3,8.6,983.3,5.9,12.8
10406,1001,"2024-02-10",9.3,12.0,10.4,0.1,985.9,3.6,7.2
10407,1001,"2024-02-11",8.0,10.1,9.1,4.6,989.7,3.7,8.9
10408,1001,"2024-02-12",3.1,9.1,7.0,0.2,1003.4,4.6,10.0
10409,1001,"2024-02-13",3.0,9.3,6.5,1.3,1014.2,5.9,11.1
10410,1001,"2024-02-14",8.0,12.3,10.9,13.1,1013.3,8.2,15.0
10411,1001,"2024-02-15",11.5,15.7,12.9,7.5,1012.5,5.1,11.1
10412,1001,"2024-02-16",9.3,12.5,10.7,2.2,1012.9,4.5,11.1
10413,1001,"2024-02-17",7.6,11.5,9.9,0.3,1029.2,3.2,8.1
10414,1001,"2024-02-18",8.4,10.4,9.4,20.8,1023.8,7.2,16.1
10415,1001,"2024-02-19",5.4,10.6,8.7,1.1,1026.0,5.3,13.1
10416,1001,"2024-02-20",4.4,10.9,8.4,0.0,1025.5,6.4,16.1
10417,1001,"2024-02-21",8.7,10.2,9.4,7.1,1011.1,8.2,15.0
10418,1001,"2024-02-22",5.2,12.6,10.0,8.8,986.2,7.7,22.1
10419,1001,"2024-02-23",4.9,8.4,6.2,4.0,988.6,8.4,18.1
10420,1001,"2024-02-24",2.3,6.3,4.7,5.1,996.7,4.6,11.1
10421,1001,"2024-02-25",4.2,9.4,6.3,1.0,999.5,3.8,8.9
10422,1001,"2024-02-26",4.7,6.7,5.7,0.0,1006.6,7.8,15.8
10423,1001,"2024-02-27",1.8,8.2,4.9,0.0,1018.8,3.2,9.2
10424,1001,"2024-02-28",2.0,9.3,6.8,0.0,1019.1,4.6,9.8
10425,1001,"2024-02-29",6.8,9.0,8.2,6.4,1007.9,6.3,11.1
10426,1001,"2024-03-01",4.7,9.2,7.6,3.6,999.8,6.8,15.0
10427,1001,"2024-03-02",5.1,11.5,8.8,0.3,998.5,7.0,13.9
10428,1001,"2024-03-03",7.8,14.5,10.6,0.4,1001.1,3.9,8.9
10429,1001,"2024-03-04",4.5,10.7,7.6,0.0,1011.1,3.5,10.0
10430,1001,"2024-03-05",3.3,8.4,6.2,0.6,1014.2,1.6,8.9
10431,1001,"2024-03-06",5.5,11.8,7.7,0.0,1022.1,2.2,6.9
10432,1001,"2024-03-07",3.4,9.4,5.8,0.0,1023.7,5.3,11.9
10433,1001,"2024-03-08",1.8,10.1,5.6,0.0,1012.6,6.6,13.1
10434,1001,"2024-03-09",3.6,13.0,8.1,0.0,1001.4,5.7,11.1
10435,1001,"2024-03-10",6.3,11.2,8.9,0.0,997.2,5.5,11.1
10436,1001,"2024-03-11",6.8,8.5,7.3,5.6,1002.1,2.6,8.9
10437,1001,"2024-03-12",7.0,11.0,8.4,1.4,1011.9,4.6,8.9
10438,1001,"2024-03-13",8.9,12.6,11.1,0.6,1013.2,6.2,15.0
10439,1001,"2024-03-14",8.0,16.6,12.4,0.0,1010.3,5.3,10.3
10440,1001,"2024-03-15",10.7,14.6,12.6,0.9,1006.1,7.9,16.1
10441,1001,"2024-03-16",3.6,11.3,7.9,1.0,1018.3,4.3,11.9
10442,1001,"2024-03-17",4.7,13.2,9.3,3.3,1019.2,4.9,10.0
10443,1001,"2024-03-18",6.9,13.6,10.8,0.3,1015.6,3.3,8.3
10444,1001,"2024-03-19",7.7,15.7,11.5,0.0,1017.5,4.8,10.0
10445,1001,"2024-03-20",7.7,15.0,11.2,0.0,1019.0,2.2,5.1
10446,1001,"2024-03-21",7.3,10.7,9.0,0.0,1023.4,4.0,8.9
10447,1001,"2024-03-22",7.6,11.0,9.7,0.8,1016.2,5.4,11.9
10448,1001,"2024-03-23",4.4,8.5,6.8,3.8,1008.0,7.4,16.9
10449,1001,"2024-03-24",5.2,8.3,6.9,11.3,1003.9,9.0,18.1
10450,1001,"2024-03-25",1.9,11.7,7.2,0.0,1004.7,3.4,8.1
10451,1001,"2024-03-26",4.6,10.8,8.3,0.1,991.7,4.7,8.9
10452,1001,"2024-03-27",7.1,12.5,10.1,0.0,985.6,5.0,11.1
10453,1001,"2024-03-28",6.5,11.9,8.8,1.3,985.0,6.7,18.9
10454,1001,"2024-03-29",8.0,13.7,10.5,0.2,991.9,6.2,12.9
10455,1001,"2024-03-30",5.5,11.5,8.9,4.1,996.8,3.0,9.7
10456,1001,"2024-03-31",3.3,15.1,9.2,9.9,997.1,4.1,9.7
10457,1001,"2024-04-01",6.7,13.0,10.0,0.0,995.4,4.8,13.1
10458,1001,"2024-04-02",7.3,11.7,9.7,0.1,1003.8,6.2,13.9
10459,1001,"2024-04-03",9.1,13.6,11.0,4.1,1003.3,6.2,18.1
10460,1001,"2024-04-04",9.0,14.4,11.7,4.7,1004.0,8.2,20.0
10461,1001,"2024-04-05",11.0,16.8,13.4,3.0,1007.3,7.9,20.0
10462,1001,"2024-04-06",11.1,23.3,16.8,0.0,1008.3,6.1,13.9
10463,1001,"2024-04-07",12.6,19.2,15.7,0.5,1011.2,7.2,15.8
10464,1001,"2024-04-08",11.0,18.5,14.7,0.0,1008.3,3.2,7.2
10465,1001,"2024-04-09",10.0,16.2,11.8,5.6,1007.2,9.2,20.6
10466,1001,"2024-04-10",8.4,14.5,11.3,0.3,1025.2,5.9,16.1
10467,1001,"2024-04-11",11.9,14.9,13.2,0.2,1029.2,6.6,13.1
10468,1001,"2024-04-12",13.0,18.2,15.3,0.0,1029.0,7.2,15.8
10469,1001,"2024-04-13",11.5,21.6,16.8,0.0,1022.6,7.2,16.1
10470,1001,"2024-04-14",9.4,13.9,11.4,0.0,1021.2,5.1,13.1
10471,1001,"2024-04-15",4.7,10.3,8.4,10.8,1006.0,7.7,25.0
10472,1001,"2024-04-16",5.2,10.9,8.4,10.4,1003.4,8.7,18.9
10473,1001,"2024-04-17",3.7,9.4,6.0,14.2,1011.9,2.9,11.1
10474,1001,"2024-04-18",1.9,10.1,6.9,0.0,1018.5,4.1,10.3
10475,1001,"2024-04-19",6.5,10.6,8.7,13.3,1010.9,9.1,18.9
10476,1001,"2024-04-20",5.8,10.0,7.5,0.9,1021.1,7.0,16.9
10477,1001,"2024-04-21",2.9,10.7,6.8,1.3,1025.2,5.5,13.9
10478,1001,"2024-04-22",2.0,10.0,6.2,0.3,1026.0,3.9,10.8
10479,1001,"2024-04-23",0.6,9.7,5.8,2.1,1020.5,3.3,11.9
10480,1001,"2024-04-24",4.3,9.8,6.4,2.9,1010.6,6.2,15.0
10481,1001,"2024-04-25",3.6,10.2,6.2,7.1,1004.8,4.3,11.9
10482,1001,"2024-04-26",3.7,11.1,7.8,0.1,1003.2,3.8,8.9
10483,1001,"2024-04-27",6.3,15.2,10.8,4.4,1005.0,3.3,8.3
10484,1001,"2024-04-28",6.7,15.2,12.8,0.8,1006.2,8.2,18.9
10485,1001,"2024-04-29",5.2,19.1,12.4,0.0,1018.1,4.2,11.9
10486,1001,"2024-04-30",12.3,20.4,15.8,0.0,1015.4,3.1,7.7
10487,1001,"2024-05-01",13.7,22.7,18.3,0.0,1007.7,3.6,8.2
10488,1001,"2024-05-02",12.9,24.5,17.5,5.6,1000.1,4.8,8.9
10489,1001,"2024-05-03",9.0,13.8,12.1,11.2,1007.1,6.6,13.9
10490,1001,"2024-05-04",6.6,16.6,11.4,5.8,1013.2,3.1,13.9
10491,1001,"2024-05-05",9.0,16.0,12.7,5.5,1009.0,3.3,8.3
10492,1001,"2024-05-06",8.7,18.1,14.1,0.0,1008.7,3.5,8.1
10493,1001,"2024-05-07",11.1,18.6,14.3,0.0,1018.9,4.3,9.2
10494,1001,"2024-05-08",10.8,14.7,12.6,0.0,1027.3,3.3,7.2
10495,1001,"2024-05-09",7.2,17.7,12.8,0.0,1027.6,1.7,8.1
10496,1001,"2024-05-10",9.2,19.7,14.9,0.0,1024.5,2.3,6.7
10497,1001,"2024-05-11",11.0,21.6,16.1,0.0,1022.6,4.2,8.2
10498,1001,"2024-05-12",14.4,25.3,19.7,0.1,1016.1,5.2,11.1
10499,1001,"2024-05-13",16.5,23.6,19.8,0.0,1010.0,3.6,10.0
10500,1001,"2024-05-14",15.7,26.8,20.4,7.2,1005.0,5.3,13.1
10501,1001,"2024-05-15",13.4,20.7,16.4,10.4,1006.1,2.4,8.9
10502,1001,"2024-05-16",13.9,20.3,16.2,3.1,1004.8,3.2,8.9
10503,1001,"2024-05-17",13.2,17.9,14.8,6.1,1008.4,4.3,8.9
10504,1001,"2024-05-18",13.1,23.2,17.9,0.0,1010.3,2.6,8.1
10505,1001,"2024-05-19",11.8,22.1,17.5,0.1,1011.3,4.2,11.9
10506,1001,"2024-05-20",12.9,19.3,15.8,6.2,1011.6,3.5,8.1
10507,1001,"2024-05-21",12.7,23.2,17.5,14.9,1008.1,3.6,16.1
10508,1001,"2024-05-22",14.0,18.4,15.6,14.3,1006.7,6.1,13.1
10509,1001,"2024-05-23",13.1,18.5,15.7,0.4,1013.4,5.8,11.1
10510,1001,"2024-05-24",11.4,19.8,15.0,7.7,1018.4,2.8,8.2
10511,1001,"2024-05-25",11.8,17.6,15.2,39.0,1016.3,3.1,8.9
10512,1001,"2024-05-26",11.5,20.5,15.8,3.6,1014.7,4.2,15.0
10513,1001,"2024-05-27",12.8,17.7,14.8,0.4,1016.0,5.1,10.0
10514,1001,"2024-05-28",10.7,19.0,14.3,12.5,1015.4,5.2,13.1
10515,1001,"2024-05-29",14.2,17.1,15.3,18.6,1008.1,6.8,13.1
10516,1001,"2024-05-30",13.0,17.0,14.4,0.3,1006.6,4.3,9.2
10517,1001,"2024-05-31",13.0,18.9,15.5,2.0,1011.5,4.4,11.9
10518,1001,"2024-06-01",13.8,15.9,14.8,3.0,1018.1,6.2,11.9
10519,1001,"2024-06-02",12.9,16.6,14.1,0.3,1023.6,5.2,11.1
10520,1001,"2024-06-03",9.5,16.5,13.7,0.0,1020.7,2.6,6.7
10521,1001,"2024-06-04",11.6,20.9,16.1,1.7,1012.5,4.4,13.1
10522,1001,"2024-06-05",10.7,14.8,13.2,1.8,1012.0,5.5,11.9
10523,1001,"2024-06-06",9.5,16.8,13.2,0.0,1016.8,3.6,10.8
10524,1001,"2024-06-07",10.3,18.0,14.4,0.1,1017.8,4.5,11.9
10525,1001,"2024-06-08",10.3,17.8,13.7,0.4,1012.5,5.6,13.9
10526,1001,"2024-06-09",8.7,15.9,12.8,0.3,1010.9,5.5,13.1
10527,1001,"2024-06-10",9.2,14.3,11.7,30.4,1005.8,4.6,18.1
10528,1001,"2024-06-11",9.1,14.9,11.8,6.8,1014.7,5.6,11.9
10529,1001,"2024-06-12",9.2,14.5,11.5,3.6,1019.4,4.1,11.1
10530,1001,"2024-06-13",10.4,17.6,14.0,0.6,1015.8,4.1,11.1
10531,1001,"2024-06-14",13.1,18.0,15.0,3.6,1005.8,5.0,11.1
10532,1001,"2024-06-15",11.9,17.7,14.3,8.1,1001.4,7.2,18.9
10533,1001,"2024-06-16",12.4,17.4,14.9,1.8,1004.4,6.6,13.9
10534,1001,"2024-06-17",12.0,19.2,16.1,0.1,1010.3,4.4,11.1
10535,1001,"2024-06-18",10.8,18.3,15.3,0.8,1013.9,1.5,6.1
10536,1001,"2024-06-19",12.8,19.5,16.0,0.2,1019.0,3.6,9.7
10537,1001,"2024-06-20",10.1,21.0,15.6,0.0,1020.5,3.2,7.7
10538,1001,"2024-06-21",13.3,18.8,16.0,1.2,1013.3,3.0,8.9
10539,1001,"2024-06-22",12.8,19.5,16.3,0.0,1012.5,4.6,10.0
10540,1001,"2024-06-23",12.6,23.0,18.1,0.0,1018.9,2.8,8.2
10541,1001,"2024-06-24",12.6,25.1,19.5,0.0,1020.3,1.6,6.2
10542,1001,"2024-06-25",15.9,27.1,22.3,0.0,1016.3,3.6,10.0
10543,1001,"2024-06-26",19.0,28.8,24.3,0.0,1011.6,3.0,8.1
10544,1001,"2024-06-27",18.5,27.1,22.4,0.0,1008.3,4.5,11.9
10545,1001,"2024-06-28",15.5,19.4,17.7,0.0,1014.5,6.3,13.1
10546,1001,"2024-06-29",12.0,23.3,18.1,0.0,1014.6,2.9,11.1
10547,1001,"2024-06-30",14.7,20.1,17.7,1.0,1009.9,4.6,10.0
10548,1001,"2024-07-01",12.5,18.2,15.8,0.0,1015.2,5.5,11.9
10549,1001,"2024-07-02",12.7,17.4,15.3,4.3,1014.9,4.9,11.1
10550,1001,"2024-07-03",10.1,16.7,13.6,7.6,1009.8,4.5,11.1
10551,1001,"2024-07-04",14.2,17.0,15.8,10.6,1006.5,7.7,13.9
10552,1001,"2024-07-05",15.0,17.7,16.2,2.6,1007.8,6.5,13.9
10553,1001,"2024-07-06",13.3,19.8,16.5,10.5,1001.2,8.7,23.1
10554,1001,"2024-07-07",12.0,17.6,14.6,3.8,1010.9,6.0,13.1
10555,1001,"2024-07-08",11.7,20.1,16.5,0.4,1016.4,3.7,8.2
10556,1001,"2024-07-09",16.6,26.0,20.2,23.6,1013.7,4.0,8.9
10557,1001,"2024-07-10",16.4,21.6,18.9,1.0,1013.6,5.9,15.0
10558,1001,"2024-07-11",14.7,19.6,17.1,0.0,1016.9,4.8,9.8
10559,1001,"2024-07-12",13.8,15.4,14.8,9.7,1013.8,4.0,8.9
10560,1001,"2024-07-13",13.9,16.1,14.9,5.0,1010.8,5.8,13.1
10561,1001,"2024-07-14",12.6,20.2,16.8,0.0,1011.6,6.4,13.1
10562,1001,"2024-07-15",11.6,24.4,18.4,3.5,1010.8,2.7,8.3
10563,1001,"2024-07-16",16.1,21.3,18.3,3.9,1008.6,6.5,12.4
10564,1001,"2024-07-17",15.2,20.8,17.7,0.0,1019.1,4.3,11.1
10565,1001,"2024-07-18",13.3,25.5,19.6,0.0,1022.3,1.7,6.2
10566,1001,"2024-07-19",17.5,27.6,22.3,0.0,1018.5,2.7,6.7
10567,1001,"2024-07-20",18.4,29.4,23.7,0.0,1009.8,3.6,8.9
10568,1001,"2024-07-21",16.4,22.6,19.4,1.6,1008.3,3.4,8.9
10569,1001,"2024-07-22",13.2,22.2,18.0,0.3,1015.7,4.2,11.3
10570,1001,"2024-07-23",17.0,22.0,19.1,0.1,1016.0,5.4,10.8
10571,1001,"2024-07-24",14.8,20.3,17.9,0.0,1020.8,3.3,7.2
10572,1001,"2024-07-25",13.4,22.9,18.4,0.4,1013.8,4.7,11.1
10573,1001,"2024-07-26",16.4,21.1,18.8,6.4,1010.2,4.8,10.0
10574,1001,"2024-07-27",12.7,22.5,17.9,0.0,1013.9,2.6,8.1
10575,1001,"2024-07-28",13.6,22.3,18.4,0.0,1023.9,3.0,7.2
10576,1001,"2024-07-29",13.5,25.6,20.0,0.0,1023.5,2.6,8.3
10577,1001,"2024-07-30",16.8,28.4,22.9,0.0,1017.0,2.3,6.2
10578,1001,"2024-07-31",17.8,25.3,21.7,0.0,1015.5,3.9,11.1
10579,1001,"2024-08-01",16.8,22.2,19.6,0.9,1013.0,4.4,8.9
10580,1001,"2024-08-02",15.5,25.4,20.0,0.0,1012.6,2.2,5.1
10581,1001,"2024-08-03",18.1,23.2,20.5,0.2,1011.0,5.1,13.1
10582,1001,"2024-08-04",14.0,19.8,17.5,0.0,1014.4,2.7,8.1
10583,1001,"2024-08-05",14.4,23.5,19.3,0.0,1014.1,2.9,10.0
10584,1001,"2024-08-06",16.1,28.2,21.5,0.0,1010.6,3.6,8.9
10585,1001,"2024-08-07",17.5,22.6,20.1,0.0,1011.8,4.9,10.8
10586,1001,"2024-08-08",17.8,23.9,20.4,0.0,1014.9,5.0,11.1
10587,1001,"2024-08-09",17.5,23.2,20.5,0.3,1013.0,8.0,18.1
10588,1001,"2024-08-10",16.8,23.6,19.9,0.0,1019.0,5.4,11.9
10589,1001,"2024-08-11",16.1,26.5,21.5,0.0,1021.1,2.8,8.6
10590,1001,"2024-08-12",16.9,31.5,24.1,0.0,1012.5,4.6,8.9
10591,1001,"2024-08-13",20.5,26.6,23.6,0.2,1008.9,3.5,11.1
10592,1001,"2024-08-14",18.7,22.8,20.9,4.0,1011.6,1.9,6.9
10593,1001,"2024-08-15",16.7,24.4,20.6,0.0,1015.1,5.1,13.1
10594,1001,"2024-08-16",17.6,21.9,19.9,8.7,1014.1,4.4,11.9
10595,1001,"2024-08-17",13.0,22.9,18.5,0.0,1013.4,1.8,6.1
10596,1001,"2024-08-18",13.7,22.2,17.9,0.0,1012.6,2.6,10.0
10597,1001,"2024-08-19",12.1,22.9,18.2,0.0,1017.3,3.5,8.9
10598,1001,"2024-08-20",15.7,23.1,18.2,22.6,1010.8,5.0,13.9
10599,1001,"2024-08-21",12.7,19.2,16.3,0.1,1014.9,6.0,13.9
10600,1001,"2024-08-22",15.8,22.0,18.7,0.0,1009.9,8.1,16.1
10601,1001,"2024-08-23",15.5,21.9,19.5,0.8,1005.1,7.8,18.9
10602,1001,"2024-08-24",14.9,25.5,18.2,11.7,1005.9,5.3,23.1
10603,1001,"2024-08-25",13.3,20.2,16.7,4.4,1016.8,6.2,13.1
10604,1001,"2024-08-26",14.3,20.8,17.2,0.3,1020.5,5.7,10.8
10605,1001,"2024-08-27",12.4,23.9,18.2,0.0,1020.7,2.8,7.2
10606,1001,"2024-08-28",14.3,28.2,21.2,0.0,1015.3,2.7,7.7
10607,1001,"2024-08-29",15.7,22.6,19.7,0.0,1016.0,3.2,9.2
10608,1001,"2024-08-30",13.1,21.9,17.3,0.0,1022.5,2.6,8.8
10609,1001,"2024-08-31",15.9,21.3,18.3,0.0,1023.4,6.5,8.2
10610,1001,"2024-09-01",15.7,27.8,21.1,0.0,1016.6,4.8,8.2
10611,1001,"2024-09-02",18.3,27.6,22.2,0.0,1012.4,2.9,7.7
10612,1001,"2024-09-03",17.2,23.0,19.9,12.7,1013.5,2.6,8.8
10613,1001,"2024-09-04",16.5,20.5,18.2,0.0,1015.7,2.4,5.1
10614,1001,"2024-09-05",16.0,27.3,21.2,0.0,1011.8,4.8,13.1
10615,1001,"2024-09-06",18.7,27.3,22.0,6.3,1010.1,4.6,10.0
10616,1001,"2024-09-07",16.7,24.6,20.6,0.3,1011.1,2.4,6.2
10617,1001,"2024-09-08",15.4,22.6,19.7,0.9,1007.4,4.8,11.9
10618,1001,"2024-09-09",14.4,20.8,16.8,0.8,1005.0,4.3,13.1
10619,1001,"2024-09-10",13.1,17.4,15.0,15.7,1007.2,6.1,16.1
10620,1001,"2024-09-11",9.2,14.3,11.8,14.4,1004.5,5.8,16.1
10621,1001,"2024-09-12",7.6,14.1,10.4,9.9,1012.1,3.1,11.9
10622,1001,"2024-09-13",7.2,16.5,11.7,0.1,1024.0,3.3,10.8
10623,1001,"2024-09-14",5.9,17.4,11.9,0.0,1030.4,2.1,8.3
10624,1001,"2024-09-15",8.7,18.7,13.7,0.0,1027.0,3.0,8.1
10625,1001,"2024-09-16",11.6,19.3,15.4,0.6,1026.0,3.1,10.0
10626,1001,"2024-09-17",12.3,19.1,16.5,0.0,1029.7,5.1,11.9
10627,1001,"2024-09-18",14.7,20.7,17.1,0.0,1028.4,5.7,10.0
10628,1001,"2024-09-19",15.2,20.5,17.3,0.0,1025.6,5.4,10.0
10629,1001,"2024-09-20",15.3,22.4,17.9,0.0,1022.3,4.9,11.1
10630,1001,"2024-09-21",13.2,23.0,17.7,0.0,1019.8,2.9,6.9
10631,1001,"2024-09-22",14.4,23.1,18.3,0.2,1014.9,2.5,7.2
10632,1001,"2024-09-23",14.7,20.4,17.5,0.0,1007.3,3.9,10.0
10633,1001,"2024-09-24",11.5,17.7,14.2,1.1,1002.5,4.6,10.0
10634,1001,"2024-09-25",13.7,16.6,14.8,3.3,1001.3,3.9,8.1
10635,1001,"2024-09-26",13.9,18.2,15.8,15.1,989.2,6.3,16.1
10636,1001,"2024-09-27",11.2,14.7,12.7,22.7,994.5,9.7,21.1
10637,1001,"2024-09-28",8.3,14.5,10.8,7.6,1018.3,3.8,13.1
10638,1001,"2024-09-29",5.4,14.2,10.0,0.4,1025.4,3.4,8.6
10639,1001,"2024-09-30",8.8,14.8,11.3,10.6,1009.5,7.1,13.1
10640,1001,"2024-10-01",12.0,14.0,13.2,10.9,1003.7,6.2,12.9
10641,1001,"2024-10-02",11.3,13.6,12.1,3.8,1011.7,4.5,11.9
10642,1001,"2024-10-03",6.0,14.7,10.8,0.0,1020.4,3.8,11.1
10643,1001,"2024-10-04",4.8,15.0,9.5,0.0,1022.1,1.5,6.1
10644,1001,"2024-10-05",4.1,15.1,9.4,0.0,1019.0,2.1,6.9
10645,1001,"2024-10-06",7.2,15.3,10.7,0.0,1007.3,5.0,10.0
10646,1001,"2024-10-07",12.4,18.2,15.1,6.1,1000.3,5.6,11.1
10647,1001,"2024-10-08",13.6,17.3,15.5,9.1,997.0,5.2,11.1
